source,engine,profile_id,profile_label_fr,profile_label_en,dimension_status,dimension_territory,dimension_atmp,rgdu_expression_used,smic_multiple,gross_monthly_eur,net_monthly_eur,employer_cost_monthly_eur,employee_contributions_monthly_eur,employer_contributions_monthly_eur,social_wedge_monthly_eur,employee_contribution_rate,employer_contribution_rate,social_wedge_rate,cost_to_net_ratio,rgdu_monthly_eur,rgdu_rate_gross,rgdu_rate_employer_cost,api_total_contributions_monthly_eur,api_employer_contributions_monthly_eur,api_employee_contributions_monthly_eur,missing_variables_gross,missing_variables_net,missing_variables_employer_cost,status,error
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.32,6052.46,4785.06,8679.59,1267.4,2627.13,3894.53,0.2094,0.4341,0.4487,1.8139,0.0,0.0,0.0,3894.53,2627.13,1267.4,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.33,6070.69,4799.69,8705.66,1271.0,2634.97,3905.98,0.2094,0.434,0.4487,1.8138,0.0,0.0,0.0,3905.98,2634.97,1271.0,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.34,6088.92,4814.31,8731.73,1274.61,2642.81,3917.43,0.2093,0.434,0.4486,1.8137,0.0,0.0,0.0,3917.43,2642.81,1274.61,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.35,6107.15,4828.93,8757.81,1278.22,2650.66,3928.88,0.2093,0.434,0.4486,1.8136,0.0,0.0,0.0,3928.88,2650.66,1278.22,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.36,6125.38,4843.55,8783.88,1281.83,2658.5,3940.33,0.2093,0.434,0.4486,1.8135,0.0,0.0,0.0,3940.33,2658.5,1281.83,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.37,6143.61,4858.17,8809.95,1285.44,2666.34,3951.78,0.2092,0.434,0.4486,1.8134,0.0,0.0,0.0,3951.78,2666.34,1285.44,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.38,6161.84,4872.8,8836.02,1289.04,2674.18,3963.22,0.2092,0.434,0.4485,1.8133,0.0,0.0,0.0,3963.22,2674.18,1289.04,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.39,6180.07,4887.42,8862.09,1292.65,2682.02,3974.67,0.2092,0.434,0.4485,1.8132,0.0,0.0,0.0,3974.67,2682.02,1292.65,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.4,6198.3,4902.04,8888.17,1296.26,2689.87,3986.12,0.2091,0.434,0.4485,1.8132,0.0,0.0,0.0,3986.12,2689.87,1296.26,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.41,6216.53,4916.66,8914.24,1299.87,2697.71,3997.57,0.2091,0.434,0.4484,1.8131,0.0,0.0,0.0,3997.57,2697.71,1299.87,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.42,6234.76,4931.29,8940.31,1303.47,2705.55,4009.02,0.2091,0.4339,0.4484,1.813,0.0,0.0,0.0,4009.02,2705.55,1303.47,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.43,6252.99,4945.91,8966.38,1307.08,2713.39,4020.47,0.209,0.4339,0.4484,1.8129,0.0,0.0,0.0,4020.47,2713.39,1307.08,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.44,6271.22,4960.53,8992.45,1310.69,2721.23,4031.92,0.209,0.4339,0.4484,1.8128,0.0,0.0,0.0,4031.92,2721.23,1310.69,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.45,6289.45,4975.15,9018.52,1314.3,2729.07,4043.37,0.209,0.4339,0.4483,1.8127,0.0,0.0,0.0,4043.37,2729.07,1314.3,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.46,6307.68,4989.77,9044.6,1317.91,2736.92,4054.82,0.2089,0.4339,0.4483,1.8126,0.0,0.0,0.0,4054.82,2736.92,1317.91,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.47,6325.91,5004.4,9070.67,1321.51,2744.76,4066.27,0.2089,0.4339,0.4483,1.8125,0.0,0.0,0.0,4066.27,2744.76,1321.51,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.48,6344.14,5019.02,9096.74,1325.12,2752.6,4077.72,0.2089,0.4339,0.4483,1.8125,0.0,0.0,0.0,4077.72,2752.6,1325.12,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.49,6362.37,5033.64,9122.81,1328.73,2760.44,4089.17,0.2088,0.4339,0.4482,1.8124,0.0,0.0,0.0,4089.17,2760.44,1328.73,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.5,6380.6,5048.26,9148.88,1332.34,2768.28,4100.62,0.2088,0.4339,0.4482,1.8123,0.0,0.0,0.0,4100.62,2768.28,1332.34,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.8,1458.42,1132.54,1507.68,325.88,49.26,375.13,0.2234,0.0338,0.2488,1.3312,580.6,0.3981,0.3851,375.13,49.26,325.88,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.81,1476.65,1146.97,1526.27,329.68,49.62,379.3,0.2233,0.0336,0.2485,1.3307,587.85,0.3981,0.3852,379.3,49.62,329.68,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.82,1494.88,1161.4,1544.87,333.48,49.99,383.46,0.2231,0.0334,0.2482,1.3302,595.11,0.3981,0.3852,383.46,49.99,333.48,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.83,1513.11,1175.83,1563.46,337.28,50.35,387.63,0.2229,0.0333,0.2479,1.3297,602.37,0.3981,0.3853,387.63,50.35,337.28,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.84,1531.35,1190.27,1582.07,341.08,50.72,391.8,0.2227,0.0331,0.2476,1.3292,609.63,0.3981,0.3853,391.8,50.72,341.08,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.85,1549.58,1204.7,1600.66,344.88,51.08,395.96,0.2226,0.033,0.2474,1.3287,616.89,0.3981,0.3854,395.96,51.08,344.88,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.86,1567.81,1219.13,1619.26,348.68,51.45,400.13,0.2224,0.0328,0.2471,1.3282,624.15,0.3981,0.3855,400.13,51.45,348.68,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.87,1586.04,1233.57,1637.86,352.47,51.82,404.29,0.2222,0.0327,0.2468,1.3277,631.4,0.3981,0.3855,404.29,51.82,352.47,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.88,1604.27,1248.0,1656.45,356.27,52.18,408.46,0.2221,0.0325,0.2466,1.3273,638.66,0.3981,0.3856,408.46,52.18,356.27,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.89,1622.5,1262.43,1675.05,360.07,52.55,412.62,0.2219,0.0324,0.2463,1.3268,645.92,0.3981,0.3856,412.62,52.55,360.07,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.9,1640.73,1276.86,1693.64,363.87,52.91,416.79,0.2218,0.0322,0.2461,1.3264,653.17,0.3981,0.3857,416.79,52.91,363.87,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.91,1658.96,1291.29,1712.24,367.67,53.28,420.95,0.2216,0.0321,0.2458,1.326,660.43,0.3981,0.3857,420.95,53.28,367.67,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.92,1677.19,1305.72,1730.83,371.47,53.64,425.12,0.2215,0.032,0.2456,1.3256,667.69,0.3981,0.3858,425.12,53.64,371.47,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.93,1695.42,1320.15,1749.43,375.27,54.01,429.28,0.2213,0.0319,0.2454,1.3252,674.95,0.3981,0.3858,429.28,54.01,375.27,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.94,1713.65,1334.58,1768.03,379.07,54.38,433.44,0.2212,0.0317,0.2452,1.3248,682.2,0.3981,0.3859,433.44,54.38,379.07,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.95,1731.88,1349.01,1786.62,382.87,54.74,437.61,0.2211,0.0316,0.2449,1.3244,689.46,0.3981,0.3859,437.61,54.74,382.87,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.96,1750.11,1363.44,1805.22,386.67,55.11,441.77,0.2209,0.0315,0.2447,1.324,696.72,0.3981,0.3859,441.77,55.11,386.67,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.97,1768.34,1377.87,1823.81,390.47,55.47,445.94,0.2208,0.0314,0.2445,1.3236,703.98,0.3981,0.386,445.94,55.47,390.47,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.98,1786.57,1392.3,1842.41,394.27,55.84,450.1,0.2207,0.0313,0.2443,1.3233,711.23,0.3981,0.386,450.1,55.84,394.27,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.99,1804.8,1406.74,1861.0,398.06,56.2,454.27,0.2206,0.0311,0.2441,1.3229,718.49,0.3981,0.3861,454.27,56.2,398.06,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,1.0,1823.03,1421.17,1879.6,401.86,56.57,458.43,0.2204,0.031,0.2439,1.3226,725.75,0.3981,0.3861,458.43,56.57,401.86,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,1.01,1841.26,1435.6,1916.24,405.66,74.98,480.64,0.2203,0.0407,0.2508,1.3348,714.96,0.3883,0.3731,480.64,74.98,405.66,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,1.02,1859.49,1450.03,1952.49,409.46,93.0,502.47,0.2202,0.05,0.2573,1.3465,704.56,0.3789,0.3609,502.47,93.0,409.46,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,1.03,1877.72,1464.46,1988.71,413.26,110.99,524.26,0.2201,0.0591,0.2636,1.358,694.19,0.3697,0.3491,524.26,110.99,413.26,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,1.04,1895.95,1478.89,2024.7,417.06,128.75,545.81,0.22,0.0679,0.2696,1.3691,684.06,0.3608,0.3379,545.81,128.75,417.06,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,1.05,1914.18,1493.32,2060.63,420.86,146.45,567.31,0.2199,0.0765,0.2753,1.3799,673.98,0.3521,0.3271,567.31,146.45,420.86,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,1.06,1932.41,1507.75,2096.3,424.66,163.89,588.55,0.2198,0.0848,0.2808,1.3903,664.17,0.3437,0.3168,588.55,163.89,424.66,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,1.07,1950.64,1522.18,2131.68,428.46,181.04,609.5,0.2197,0.0928,0.2859,1.4004,654.63,0.3356,0.3071,609.5,181.04,428.46,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,1.08,1968.87,1536.61,2166.97,432.26,198.1,630.36,0.2195,0.1006,0.2909,1.4102,645.2,0.3277,0.2977,630.36,198.1,432.26,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,1.09,1987.1,1551.04,2202.15,436.06,215.05,651.11,0.2194,0.1082,0.2957,1.4198,635.87,0.32,0.2888,651.11,215.05,436.06,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,1.1,2005.33,1565.47,2237.21,439.86,231.88,671.74,0.2193,0.1156,0.3003,1.4291,626.67,0.3125,0.2801,671.74,231.88,439.86,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,1.11,2023.56,1579.91,2271.94,443.65,248.38,692.03,0.2192,0.1227,0.3046,1.438,617.79,0.3053,0.2719,692.03,248.38,443.65,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,1.12,2041.79,1594.34,2306.52,447.45,264.73,712.18,0.2191,0.1297,0.3088,1.4467,609.07,0.2983,0.2641,712.18,264.73,447.45,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,1.13,2060.02,1608.77,2341.15,451.25,281.13,732.38,0.2191,0.1365,0.3128,1.4552,600.29,0.2914,0.2564,732.38,281.13,451.25,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,1.14,2078.25,1623.2,2375.41,455.05,297.16,752.21,0.219,0.143,0.3167,1.4634,591.89,0.2848,0.2492,752.21,297.16,455.05,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,1.15,2096.48,1637.63,2409.69,458.85,313.21,772.07,0.2189,0.1494,0.3204,1.4715,583.45,0.2783,0.2421,772.07,313.21,458.85,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,1.16,2114.71,1652.06,2443.8,462.65,329.09,791.74,0.2188,0.1556,0.324,1.4792,575.2,0.272,0.2354,791.74,329.09,462.65,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_1,Non-cadre · Hors Alsace-Moselle · AT/MP 1 %,Non-executive · Outside Alsace-Moselle · AT/MP 1%,non_cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,1.17,2132.95,1666.5,2477.71,466.45,344.76,811.22,0.2187,0.1616,0.3274,1.4868,567.15,0.2659,0.2289,811.22,344.76,466.45,8,27,35,ok,
